Title_id,Title,Author_id,show_date,Views,Likes,Link
3472,3 myths about the future of work (and why they're not true),A_957,2017-12-01,1600000,48000,https://ted.com/talks/daniel_susskind_3_myths_about_the_future_of_work_and_why_they_re_not_true
3473,3 ways to build a happy marriage and avoid divorce,A_1529,2017-12-01,3900000,117000,https://ted.com/talks/george_blair_west_3_ways_to_build_a_happy_marriage_and_avoid_divorce
3474,8 steps to understanding information (and maybe the universe),A_3369,2017-12-01,10000,323,https://ted.com/talks/phil_tetlow_8_steps_to_understanding_information_and_maybe_the_universe
3475,A bold plan to house 100 million people,A_1509,2017-12-01,579000,17000,https://ted.com/talks/gautam_bhan_a_bold_plan_to_house_100_million_people
3476,A mathematical model for predicting Parkinson's,A_1241,2017-12-01,6600,199,https://ted.com/talks/eleftheria_pissadaki_a_mathematical_model_for_predicting_parkinson_s
3477,A playful solution to the housing crisis,A_3747,2017-12-01,1100000,35000,https://ted.com/talks/sarah_murray_a_playful_solution_to_the_housing_crisis
3478,A poet's plea to save our planet,A_1731,2017-12-01,27000,818,https://ted.com/talks/in_q_a_poet_s_plea_to_save_our_planet
3479,"A printable, flexible, organic solar cell",A_1628,2017-12-01,1400000,42000,https://ted.com/talks/hannah_burckstummer_a_printable_flexible_organic_solar_cell
3480,Be humble — and other lessons from the philosophy of water,A_3472,2017-12-01,4200000,126000,https://ted.com/talks/raymond_tang_be_humble_and_other_lessons_from_the_philosophy_of_water
3481,Can we be friends with our AI?,A_33,2017-12-01,9700,292,https://ted.com/talks/adam_cutler_can_we_be_friends_with_our_ai
3482,Can we protect AI from our biases?,A_3588,2017-12-01,27000,824,https://ted.com/talks/robin_hauser_can_we_protect_ai_from_our_biases
3483,Do insects have personalities?,A_2882,2017-12-01,8400,254,https://ted.com/talks/melinda_babits_do_insects_have_personalities
3484,Facing the future together,A_3648,2017-12-01,2200,68,https://ted.com/talks/rowan_fitzpatrick_and_heart_of_mind_facing_the_future_together
3485,How our brains will keep up with AI,A_597,2017-12-01,7700,233,https://ted.com/talks/bruno_michel_how_our_brains_will_keep_up_with_ai
3486,How quantum physics can make encryption stronger,A_4300,2017-12-01,1200000,37000,https://ted.com/talks/vikram_sharma_how_quantum_physics_can_make_encryption_stronger
3487,How to start a conversation about suicide,A_1966,2017-12-01,1500000,45000,https://ted.com/talks/jeremy_forbes_how_to_start_a_conversation_about_suicide
3488,How we can teach computers to make sense of our emotions,A_3459,2017-12-01,1300000,39000,https://ted.com/talks/raphael_arar_how_we_can_teach_computers_to_make_sense_of_our_emotions
3489,How we'll predict the next refugee crisis,A_3453,2017-12-01,12000,388,https://ted.com/talks/rana_novack_how_we_ll_predict_the_next_refugee_crisis
3490,How work kept me going during my cancer treatment,A_3734,2017-12-01,996000,29000,https://ted.com/talks/sarah_donnelly_how_work_kept_me_going_during_my_cancer_treatment
3491,It's (past) time to appreciate cultural diversity,A_1650,2017-12-01,116000,3400,https://ted.com/talks/hayley_yeates_it_s_past_time_to_appreciate_cultural_diversity
3492,Math can help uncover cancer's secrets,A_1745,2017-12-01,1200000,37000,https://ted.com/talks/irina_kareva_math_can_help_uncover_cancer_s_secrets
3493,Talk about your death while you're still healthy,A_2957,2017-12-01,1400000,42000,https://ted.com/talks/michelle_knox_talk_about_your_death_while_you_re_still_healthy
3494,Technology that tackles the teen suicide epidemic,A_4084,2017-12-01,89000,2600,https://ted.com/talks/tanmay_bakshi_technology_that_tackles_the_teen_suicide_epidemic
3495,The complex path to sustainability ,A_3225,2017-12-01,45000,1300,https://ted.com/talks/olivia_tyler_the_complex_path_to_sustainability
3496,The gift of words,A_1895,2017-12-01,663000,19000,https://ted.com/talks/javed_akhtar_the_gift_of_words
3497,The mind-body problem of scientific discovery,A_3085,2017-12-01,7300,220,https://ted.com/talks/natalie_gunn_the_mind_body_problem_of_scientific_discovery
3498,The most precious commodity of all?,A_4353,2017-12-01,13000,413,https://ted.com/talks/will_jenkins_the_most_precious_commodity_of_all
3499,The rhythmic beauty of collaboration,A_3813,2017-12-01,37000,1100,https://ted.com/talks/shade_zahrai_and_aric_yegudkin_the_rhythmic_beauty_of_collaboration
3500,The role of human emotions in science and research,A_1727,2017-12-01,1200000,38000,https://ted.com/talks/ilona_stengel_the_role_of_human_emotions_in_science_and_research
3501,The surprising solution to ocean plastic,A_1038,2017-12-01,2100000,63000,https://ted.com/talks/david_katz_the_surprising_solution_to_ocean_plastic
3502,The wonderful world of life in a drop of water,A_3897,2017-12-01,1100000,34000,https://ted.com/talks/simone_bianco_and_tom_zimmerman_the_wonderful_world_of_life_in_a_drop_of_water
3503,This company pays kids to do their math homework,A_3007,2017-12-01,1100000,35000,https://ted.com/talks/mohamad_jebara_this_company_pays_kids_to_do_their_math_homework
3504,Using Aboriginal traditions to teach tech,A_2924,2017-12-01,10000,320,https://ted.com/talks/michael_mieni_using_aboriginal_traditions_to_teach_tech
3505,What happens when we take humans out of work?,A_4228,2017-12-01,8700,261,https://ted.com/talks/tomer_garzberg_what_happens_when_we_take_humans_out_of_work
3506,When genetic choice becomes personal,A_95,2017-12-01,12000,383,https://ted.com/talks/alastair_o_neill_when_genetic_choice_becomes_personal
3507,Where are we trying to end up?,A_3420,2017-12-01,13000,398,https://ted.com/talks/rach_ranton_where_are_we_trying_to_end_up
3508,Why schools should teach entrepreneurship,A_2563,2017-12-01,42000,1200,https://ted.com/talks/linda_zhang_why_schools_should_teach_entrepreneurship
3509,Why should you read Charles Dickens?,A_1755,2017-12-01,1400000,44000,https://ted.com/talks/iseult_gillespie_why_should_you_read_charles_dickens
3510,Why tech needs the humanities,A_1329,2017-12-01,1300000,40000,https://ted.com/talks/eric_berridge_why_tech_needs_the_humanities
3511,You aren't at the mercy of your emotions — your brain creates them,A_2572,2017-12-01,6400000,193000,https://ted.com/talks/lisa_feldman_barrett_you_aren_t_at_the_mercy_of_your_emotions_your_brain_creates_them
3512,You don't have to be an expert to solve big problems,A_4089,2017-12-01,1600000,48000,https://ted.com/talks/tapiwa_chiwewe_you_don_t_have_to_be_an_expert_to_solve_big_problems
3513,A life-saving invention that prevents human stampedes,A_3160,2018-01-01,1000000,32000,https://ted.com/talks/nilay_kulkarni_a_life_saving_invention_that_prevents_human_stampedes
3514,How does the immune system work?,A_1312,2018-01-01,3700000,113000,https://ted.com/talks/emma_bryce_how_does_the_immune_system_work
3515,How to build a thriving music scene in your city,A_1256,2018-01-01,1400000,42000,https://ted.com/talks/elizabeth_cawein_how_to_build_a_thriving_music_scene_in_your_city
3516,How to manage your time more effectively (according to machines),A_567,2018-01-01,5100000,155000,https://ted.com/talks/brian_christian_how_to_manage_your_time_more_effectively_according_to_machines
3517,Why being respectful to your coworkers is good for business,A_790,2018-01-01,3200000,96000,https://ted.com/talks/christine_porath_why_being_respectful_to_your_coworkers_is_good_for_business
3518,Why girls and boys should play sports together,A_2071,2018-01-01,55000,1600,https://ted.com/talks/john_brenkus_why_girls_and_boys_should_play_sports_together
3519,"3 ways to create a space that moves you, from a Broadway set designer",A_1042,2018-02-01,1700000,53000,https://ted.com/talks/david_korins_3_ways_to_create_a_space_that_moves_you_from_a_broadway_set_designer
3520,A librarian's case against overdue book fines,A_1081,2018-02-01,1700000,52000,https://ted.com/talks/dawn_wacek_a_librarian_s_case_against_overdue_book_fines
3521,Cómo darle credibilidad a tu voz,A_1315,2018-02-01,4200000,126000,https://ted.com/talks/emma_rodero_como_darle_credibilidad_a_tu_voz
3522,Let's protect the oceans like national parks,A_1046,2018-02-01,1500000,45000,https://ted.com/talks/david_lang_let_s_protect_the_oceans_like_national_parks
3523,What marrying an immigrant taught me about cultural bias,A_2453,2018-02-01,34000,1000,https://ted.com/talks/kyle_quinn_what_marrying_an_immigrant_taught_me_about_cultural_bias
3524,Why we should end animal agriculture ,A_1794,2018-02-01,165000,4900,https://ted.com/talks/jacy_reese_anthis_why_we_should_end_animal_agriculture
3525,3 kinds of bias that shape your worldview,A_1768,2018-03-01,2700000,82000,https://ted.com/talks/j_marshall_shepherd_3_kinds_of_bias_that_shape_your_worldview
3526,Community-powered criminal justice reform,A_3438,2018-03-01,1600000,50000,https://ted.com/talks/raj_jayadev_community_powered_criminal_justice_reform
3527,How a new species of ancestors is changing our theory of human evolution,A_2227,2018-03-01,2400000,73000,https://ted.com/talks/juliet_brophy_how_a_new_species_of_ancestors_is_changing_our_theory_of_human_evolution
3528,How the button changed fashion,A_1749,2018-03-01,599000,17000,https://ted.com/talks/isaac_mizrahi_how_the_button_changed_fashion
3529,How the hyperlink changed everything,A_2724,2018-03-01,456000,13000,https://ted.com/talks/margaret_gould_stewart_how_the_hyperlink_changed_everything
3530,How the jump rope got its rhythm,A_2455,2018-03-01,568000,17000,https://ted.com/talks/kyra_gaunt_how_the_jump_rope_got_its_rhythm
3531,How the progress bar keeps you sane,A_933,2018-03-01,715000,21000,https://ted.com/talks/daniel_engber_how_the_progress_bar_keeps_you_sane
3532,How to keep human bias out of AI,A_2448,2018-03-01,2200000,68000,https://ted.com/talks/kriti_sharma_how_to_keep_human_bias_out_of_ai
3533,Microplastics are everywhere — but we can do something about them,A_3735,2018-03-01,72000,2100,https://ted.com/talks/sarah_dudas_microplastics_are_everywhere_but_we_can_do_something_about_them
3534,My story of perseverance as a trans swimming champion,A_3763,2018-03-01,23000,706,https://ted.com/talks/schuyler_bailar_my_story_of_perseverance_as_a_trans_swimming_champion
3535,"The 3,000-year history of the hoodie",A_3252,2018-03-01,821000,24000,https://ted.com/talks/paola_antonelli_the_3_000_year_history_of_the_hoodie
3536,The Daily Show's secret to creativity,A_40,2018-03-01,46000,1400,https://ted.com/talks/worklife_with_adam_grant_the_daily_show_s_secret_to_creativity
3537,The genius of the London Tube Map,A_2908,2018-03-01,1300000,39000,https://ted.com/talks/michael_bierut_the_genius_of_the_london_tube_map
3538,The hidden ways stairs shape your life,A_1065,2018-03-01,572000,17000,https://ted.com/talks/david_rockwell_the_hidden_ways_stairs_shape_your_life
3539,The real story of Rosa Parks — and why we need to confront myths about Black history,A_1035,2018-03-01,2300000,69000,https://ted.com/talks/david_ikard_the_real_story_of_rosa_parks_and_why_we_need_to_confront_myths_about_black_history
3540,What does the universe sound like? A musical tour,A_2830,2018-03-01,1700000,53000,https://ted.com/talks/matt_russo_what_does_the_universe_sound_like_a_musical_tour
3541,What sticky sea creatures can teach us about making glue,A_2142,2018-03-01,392000,11000,https://ted.com/talks/jonathan_wilker_what_sticky_sea_creatures_can_teach_us_about_making_glue
3542,Why forgiveness is worth it,A_3746,2018-03-01,899000,26000,https://ted.com/talks/sarah_montana_why_forgiveness_is_worth_it
3543,Why the pencil is perfect,A_665,2018-03-01,1300000,41000,https://ted.com/talks/caroline_weaver_why_the_pencil_is_perfect
3544,Why we need to put politics in its place,A_1182,2018-03-01,8500,255,https://ted.com/talks/dr_robert_talisse_why_we_need_to_put_politics_in_its_place
3545,"""Afterneath"" / ""Killing Me""",A_2641,2018-04-01,263000,7800,https://ted.com/talks/luke_sital_singh_afterneath_killing_me
3546,"""AI therapy""",A_3038,2018-04-01,14000,421,https://ted.com/talks/mother_london_ai_therapy
3547,"""Chromatic""",A_3823,2018-04-01,12000,378,https://ted.com/talks/shane_griffin_chromatic
3548,"""Illusions for a better society""",A_6,2018-04-01,12000,374,https://ted.com/talks/aaron_duffy_lake_buckley_and_jack_foster_illusions_for_a_better_society
3549,"""It's not amazing enough""",A_1194,2018-04-01,6700,202,https://ted.com/talks/duncan_cowles_it_s_not_amazing_enough
3550,"""New Second Line""",A_625,2018-04-01,205000,6100,https://ted.com/talks/camille_a_brown_new_second_line
3551,"""Rebelosis"" / ""Rebel Rock"" / ""Rebel on That Level""",A_4132,2018-04-01,206000,6100,https://ted.com/talks/the_soul_rebels_rebelosis_rebel_rock_rebel_on_that_level
3552,"""The Last Serenade""",A_2557,2018-04-01,726000,21000,https://ted.com/talks/lili_haydn_the_last_serenade
3553,"""We Are the Halluci Nation""",A_1,2018-04-01,280000,8400,https://ted.com/talks/a_tribe_called_red_we_are_the_halluci_nation
3554,"""You Never Can Tell"" / ""Over the Mountain, Across the Sea""",A_1250,2018-04-01,313000,9400,https://ted.com/talks/elise_legrow_you_never_can_tell_over_the_mountain_across_the_sea
3555,¿Por qué nos emociona la música?,A_3253,2018-04-01,785000,23000,https://ted.com/talks/paolo_bortolameolli_por_que_nos_emociona_la_musica
3556,3 lessons on decision-making from a poker champion,A_2589,2018-04-01,3500000,107000,https://ted.com/talks/liv_boeree_3_lessons_on_decision_making_from_a_poker_champion
3557,A bold idea to replace politicians,A_610,2018-04-01,2200000,66000,https://ted.com/talks/cesar_hidalgo_a_bold_idea_to_replace_politicians
3558,"A healthy economy should be designed to thrive, not grow",A_2300,2018-04-01,4300000,131000,https://ted.com/talks/kate_raworth_a_healthy_economy_should_be_designed_to_thrive_not_grow
3559,A love letter to realism in a time of grief,A_2766,2018-04-01,2000000,62000,https://ted.com/talks/mark_pollock_and_simone_george_a_love_letter_to_realism_in_a_time_of_grief
3560,A new way to monitor vital signs (that can see through walls),A_1149,2018-04-01,1600000,48000,https://ted.com/talks/dina_katabi_a_new_way_to_monitor_vital_signs_that_can_see_through_walls
3561,A new way to remove CO2 from the atmosphere,A_1960,2018-04-01,3600000,108000,https://ted.com/talks/jennifer_wilcox_a_new_way_to_remove_co2_from_the_atmosphere
3562,A Parkland teacher's homework for us all,A_1142,2018-04-01,2400000,74000,https://ted.com/talks/diane_wolk_rogers_a_parkland_teacher_s_homework_for_us_all
3563,A personal air-quality tracker that lets you know what you're breathing,A_3619,2018-04-01,1800000,55000,https://ted.com/talks/romain_lacombe_a_personal_air_quality_tracker_that_lets_you_know_what_you_re_breathing
3564,A rare galaxy that's challenging our understanding of the universe,A_603,2018-04-01,2500000,77000,https://ted.com/talks/burcin_mutlu_pakdil_a_rare_galaxy_that_s_challenging_our_understanding_of_the_universe
3565,A simple way to tell insects apart,A_295,2018-04-01,340000,10000,https://ted.com/talks/anika_hazra_a_simple_way_to_tell_insects_apart
3566,A woman's fury holds lifetimes of wisdom,A_4240,2018-04-01,1600000,48000,https://ted.com/talks/tracee_ellis_ross_a_woman_s_fury_holds_lifetimes_of_wisdom
3567,Armchair archaeologist,A_3748,2018-04-01,20000,614,https://ted.com/talks/sarah_parcak_armchair_archaeologist
3568,Bridges should be beautiful,A_1718,2018-04-01,1200000,37000,https://ted.com/talks/ian_firth_bridges_should_be_beautiful
3569,Can home cooking change the world?,A_1508,2018-04-01,657000,19000,https://ted.com/talks/gaston_acurio_can_home_cooking_change_the_world
3570,Community health heroes,A_3439,2018-04-01,19000,579,https://ted.com/talks/raj_panjabi_community_health_heroes
3571,Data-driven farming could transform agriculture,A_3458,2018-04-01,67000,2000,https://ted.com/talks/ranveer_chandra_data_driven_farming_could_transform_agriculture
3572,Did the global response to 9/11 make us safer?,A_477,2018-04-01,1400000,44000,https://ted.com/talks/benedetta_berti_did_the_global_response_to_9_11_make_us_safer
3573,El valor de nuestra diversidad interna,A_3475,2018-04-01,61000,1800,https://ted.com/talks/rebeca_hwang_el_valor_de_nuestra_diversidad_interna
3574,Empathy is not endorsement,A_1203,2018-04-01,3500000,106000,https://ted.com/talks/dylan_marron_empathy_is_not_endorsement
3575,Fake videos of real people — and how to spot them,A_4026,2018-04-01,2100000,64000,https://ted.com/talks/supasorn_suwajanakorn_fake_videos_of_real_people_and_how_to_spot_them
3576,Food revolutionaries,A_1841,2018-04-01,48000,1400,https://ted.com/talks/jamie_oliver_food_revolutionaries
3577,Four billion years of evolution in six minutes,A_3404,2018-04-01,4300000,129000,https://ted.com/talks/prosanta_chakrabarty_four_billion_years_of_evolution_in_six_minutes
3578,Healthcare's compassion crisis,A_3971,2018-04-01,90000,2700,https://ted.com/talks/stephen_trzeciak_healthcare_s_compassion_crisis_jan_2018
3579,How AI can save our humanity,A_2243,2018-04-01,4000000,121000,https://ted.com/talks/kai_fu_lee_how_ai_can_save_our_humanity
3580,How AI could compose a personalized soundtrack to your life,A_3386,2018-04-01,1500000,46000,https://ted.com/talks/pierre_barreau_how_ai_could_compose_a_personalized_soundtrack_to_your_life
3581,How art can shape America's conversation about freedom,A_1185,2018-04-01,1400000,42000,https://ted.com/talks/dread_scott_how_art_can_shape_america_s_conversation_about_freedom
3582,How autonomous flying taxis could change the way you travel,A_3601,2018-04-01,1600000,49000,https://ted.com/talks/rodin_lyasoff_how_autonomous_flying_taxis_could_change_the_way_you_travel
3583,How China is (and isn't) fighting pollution and climate change,A_280,2018-04-01,1900000,57000,https://ted.com/talks/angel_hsu_how_china_is_and_isn_t_fighting_pollution_and_climate_change
3584,How generational stereotypes hold us back at work,A_2510,2018-04-01,2600000,78000,https://ted.com/talks/leah_georges_how_generational_stereotypes_hold_us_back_at_work
3585,How I became part sea urchin,A_687,2018-04-01,1700000,53000,https://ted.com/talks/catherine_mohr_how_i_became_part_sea_urchin
3586,"How I climbed a 3,000-foot vertical cliff — without ropes",A_114,2018-04-01,11000000,337000,https://ted.com/talks/alex_honnold_how_i_climbed_a_3_000_foot_vertical_cliff_without_ropes
3587,How I made friends with reality,A_1301,2018-04-01,2500000,76000,https://ted.com/talks/emily_levine_how_i_made_friends_with_reality
3588,How monitoring animal health can predict human disease outbreaks,A_4241,2018-04-01,118000,3500,https://ted.com/talks/tracey_mcnamara_how_monitoring_animal_health_can_predict_human_disease_outbreaks
3589,How music crosses cultures and empowers communities,A_2457,2018-04-01,192000,5700,https://ted.com/talks/ladama_how_music_crosses_cultures_and_empowers_communities
3590,How my mom inspired my approach to the cello,A_3305,2018-04-01,431000,12000,https://ted.com/talks/paul_rucker_how_my_mom_inspired_my_approach_to_the_cello
3591,How Netflix changed entertainment — and where it's headed,A_3488,2018-04-01,2100000,65000,https://ted.com/talks/reed_hastings_how_netflix_changed_entertainment_and_where_it_s_headed
3592,How storytelling helps parents in prison stay connected to their kids,A_84,2018-04-01,1500000,45000,https://ted.com/talks/alan_crickmore_how_storytelling_helps_parents_in_prison_stay_connected_to_their_kids
3593,How technology can fight extremism and online harassment,A_4397,2018-04-01,2800000,85000,https://ted.com/talks/yasmin_green_how_technology_can_fight_extremism_and_online_harassment
3594,How to build (and rebuild) trust,A_1443,2018-04-01,5400000,163000,https://ted.com/talks/frances_frei_how_to_build_and_rebuild_trust
3595,How to build synthetic DNA and send it across the internet,A_907,2018-04-01,1500000,46000,https://ted.com/talks/dan_gibson_how_to_build_synthetic_dna_and_send_it_across_the_internet
3596,How to create a world where no one dies waiting for a transplant,A_2633,2018-04-01,1600000,50000,https://ted.com/talks/luhan_yang_how_to_create_a_world_where_no_one_dies_waiting_for_a_transplant
3597,"How to get empowered, not overpowered, by AI",A_2853,2018-04-01,1400000,44000,https://ted.com/talks/max_tegmark_how_to_get_empowered_not_overpowered_by_ai
3598,How to restore trust in Journalism,A_310,2018-04-01,37000,1100,https://ted.com/talks/ann_curry_how_to_restore_trust_in_journalism
3599,How to stop swiping and find your person on dating apps,A_787,2018-04-01,2400000,74000,https://ted.com/talks/christina_wallace_how_to_stop_swiping_and_find_your_person_on_dating_apps
3600,How to train employees to have difficult conversations,A_4077,2018-04-01,2100000,63000,https://ted.com/talks/tamekia_mizladi_smith_how_to_train_employees_to_have_difficult_conversations
3601,How urban spaces can preserve history and build community,A_4329,2018-04-01,1400000,44000,https://ted.com/talks/walter_hood_how_urban_spaces_can_preserve_history_and_build_community
3602,How video games turn players into storytellers,A_1010,2018-04-01,764000,22000,https://ted.com/talks/david_cage_how_video_games_turn_players_into_storytellers
3603,How we can bring mental health support to refugees,A_1370,2018-04-01,1400000,44000,https://ted.com/talks/essam_daod_how_we_can_bring_mental_health_support_to_refugees
3604,How we can design timeless cities for our collective future,A_4313,2018-04-01,1400000,44000,https://ted.com/talks/vishaan_chakrabarti_how_we_can_design_timeless_cities_for_our_collective_future
3605,How we can make energy more affordable for low-income families,A_1087,2018-04-01,1500000,47000,https://ted.com/talks/deandrea_salvador_how_we_can_make_energy_more_affordable_for_low_income_families
3606,How we can turn the cold of outer space into a renewable resource,A_15,2018-04-01,2100000,65000,https://ted.com/talks/aaswath_raman_how_we_can_turn_the_cold_of_outer_space_into_a_renewable_resource
3607,How we can use light to see deep inside our bodies and brains,A_2805,2018-04-01,863000,25000,https://ted.com/talks/mary_lou_jepsen_how_we_can_use_light_to_see_deep_inside_our_bodies_and_brains
3608,How we could teach our bodies to heal faster,A_2246,2018-04-01,2400000,73000,https://ted.com/talks/kaitlyn_sadtler_how_we_could_teach_our_bodies_to_heal_faster
3609,How we need to remake the internet,A_1880,2018-04-01,3400000,104000,https://ted.com/talks/jaron_lanier_how_we_need_to_remake_the_internet
3610,How we'll become cyborgs and extend human potential,A_1708,2018-04-01,2200000,66000,https://ted.com/talks/hugh_herr_how_we_ll_become_cyborgs_and_extend_human_potential
3611,How we're saving one of Earth's last wild places,A_3975,2018-04-01,1400000,43000,https://ted.com/talks/steve_boyes_how_we_re_saving_one_of_earth_s_last_wild_places
3612,How will we survive when the population hits 10 billion?,A_705,2018-04-01,3000000,90000,https://ted.com/talks/charles_c_mann_how_will_we_survive_when_the_population_hits_10_billion
3613,How women in rural India turned courage into capital,A_728,2018-04-01,1600000,49000,https://ted.com/talks/chetna_gala_sinha_how_women_in_rural_india_turned_courage_into_capital
3614,Inside the fight against Russia's fake news empire,A_3218,2018-04-01,1300000,40000,https://ted.com/talks/olga_yurkova_inside_the_fight_against_russia_s_fake_news_empire
3615,Intimate photos of a senior love triangle,A_1753,2018-04-01,548000,16000,https://ted.com/talks/isadora_kosofsky_intimate_photos_of_a_senior_love_triangle
3616,Is the world getting better or worse? A look at the numbers,A_3994,2018-04-01,4400000,132000,https://ted.com/talks/steven_pinker_is_the_world_getting_better_or_worse_a_look_at_the_numbers
3617,It's time for the law to protect victims of gender violence,A_2484,2018-04-01,1200000,36000,https://ted.com/talks/laura_l_dunn_it_s_time_for_the_law_to_protect_victims_of_gender_violence
3618,La selección latinoamericana de cerebros,A_2193,2018-04-01,183000,5500,https://ted.com/talks/juan_enriquez_la_seleccion_latinoamericana_de_cerebros
3619,Let's launch a satellite to track a threatening greenhouse gas,A_1462,2018-04-01,1500000,45000,https://ted.com/talks/fred_krupp_let_s_launch_a_satellite_to_track_a_threatening_greenhouse_gas
3620,Let's turn the high seas into the world's largest nature reserve,A_1322,2018-04-01,1300000,39000,https://ted.com/talks/enric_sala_let_s_turn_the_high_seas_into_the_world_s_largest_nature_reserve
3621,My quest to defy gravity and fly,A_1273,2018-04-01,1500000,45000,https://ted.com/talks/elizabeth_streb_my_quest_to_defy_gravity_and_fly
3622,Passion for compassion,A_2262,2018-04-01,27000,826,https://ted.com/talks/karen_armstrong_passion_for_compassion
3623,Por qué necesitamos proteger el alta mar,A_1322,2018-04-01,19000,598,https://ted.com/talks/enric_sala_por_que_necesitamos_proteger_el_alta_mar
3624,"Scientists must be free to learn, to speak and to challenge",A_2422,2018-04-01,1300000,40000,https://ted.com/talks/kirsty_duncan_scientists_must_be_free_to_learn_to_speak_and_to_challenge
3625,SpaceX's plan to fly you across the globe in 30 minutes,A_1608,2018-04-01,3500000,105000,https://ted.com/talks/gwynne_shotwell_spacex_s_plan_to_fly_you_across_the_globe_in_30_minutes
3626,Technology that knows what you're feeling,A_3390,2018-04-01,1700000,51000,https://ted.com/talks/poppy_crum_technology_that_knows_what_you_re_feeling
3627,The discoveries awaiting us in the ocean's twilight zone,A_1664,2018-04-01,1400000,43000,https://ted.com/talks/heidi_m_sosik_the_discoveries_awaiting_us_in_the_ocean_s_twilight_zone
3628,"The doctors, nurses and aid workers rebuilding Syria",A_3617,2018-04-01,1200000,36000,https://ted.com/talks/rola_hallam_the_doctors_nurses_and_aid_workers_rebuilding_syria
3629,The genius behind some of the world's most famous buildings,A_3503,2018-04-01,1400000,42000,https://ted.com/talks/renzo_piano_the_genius_behind_some_of_the_world_s_most_famous_buildings
3630,"The incredible potential of flexible, soft robots",A_1552,2018-04-01,1500000,45000,https://ted.com/talks/giada_gerboni_the_incredible_potential_of_flexible_soft_robots
3631,The journey through loss and grief,A_1886,2018-04-01,2200000,68000,https://ted.com/talks/jason_b_rosenthal_the_journey_through_loss_and_grief
3632,The key to a better malaria vaccine,A_1412,2018-04-01,1600000,49000,https://ted.com/talks/faith_osier_the_key_to_a_better_malaria_vaccine
3633,The mission to create a searchable database of Earth's surface,A_4355,2018-04-01,1700000,53000,https://ted.com/talks/will_marshall_the_mission_to_create_a_searchable_database_of_earth_s_surface
3634,The most powerful woman you've never heard of,A_4063,2018-04-01,2000000,60000,https://ted.com/talks/t_morgan_dixon_and_vanessa_garrison_the_most_powerful_woman_you_ve_never_heard_of
3635,The nightmare videos of children's YouTube — and what's wrong with the internet today,A_1809,2018-04-01,6900000,207000,https://ted.com/talks/james_bridle_the_nightmare_videos_of_children_s_youtube_and_what_s_wrong_with_the_internet_today
3636,The power of diversity within yourself,A_3475,2018-04-01,1800000,56000,https://ted.com/talks/rebeca_hwang_the_power_of_diversity_within_yourself
3637,The press trampled on my privacy. Here's how I took back my story,A_2303,2018-04-01,1400000,44000,https://ted.com/talks/kate_stone_the_press_trampled_on_my_privacy_here_s_how_i_took_back_my_story
3638,The radical possibilities of man-made DNA,A_1439,2018-04-01,1700000,52000,https://ted.com/talks/floyd_e_romesberg_the_radical_possibilities_of_man_made_dna
3639,The rapid growth of the Chinese internet — and where it's headed,A_1502,2018-04-01,1900000,58000,https://ted.com/talks/gary_liu_the_rapid_growth_of_the_chinese_internet_and_where_it_s_headed
3640,The simple genius of a good graphic,A_4229,2018-04-01,947000,28000,https://ted.com/talks/tommy_mccall_the_simple_genius_of_a_good_graphic
3641,"The story of 'Oumuamua, the first visitor from another star system",A_2267,2018-04-01,9000000,271000,https://ted.com/talks/karen_j_meech_the_story_of_oumuamua_the_first_visitor_from_another_star_system
3642,The symbols of systemic racism — and how to take away their power,A_3305,2018-04-01,1800000,56000,https://ted.com/talks/paul_rucker_the_symbols_of_systemic_racism_and_how_to_take_away_their_power
3643,The tiny creature that secretly powers the planet,A_3331,2018-04-01,1500000,45000,https://ted.com/talks/penny_chisholm_the_tiny_creature_that_secretly_powers_the_planet
3644,The Trans Ban,A_851,2018-04-01,11000,349,https://ted.com/talks/conversations_with_people_who_hate_me_the_trans_ban
3645,The truth about unwanted arousal,A_1302,2018-04-01,2900000,88000,https://ted.com/talks/emily_nagoski_the_truth_about_unwanted_arousal
3646,Una idea osada para reemplazar a los políticos,A_610,2018-04-01,39000,1100,https://ted.com/talks/cesar_hidalgo_una_idea_osada_para_reemplazar_a_los_politicos
3647,Una nueva manera de hablar del fracaso en los negocios,A_2544,2018-04-01,30000,926,https://ted.com/talks/leticia_gasca_una_nueva_manera_de_hablar_del_fracaso_en_los_negocios
3648,"Undocumented lives, inside out",A_2191,2018-04-01,15000,452,https://ted.com/talks/jr_undocumented_lives_inside_out
3649,Want a happier life? Be more compassionate,A_3971,2018-04-01,18000,553,https://ted.com/talks/stephen_trzeciak_want_a_happier_life_be_more_compassionate_jan_2018
3650,What are the most important moral problems of our time?,A_4354,2018-04-01,2200000,68000,https://ted.com/talks/will_macaskill_what_are_the_most_important_moral_problems_of_our_time
3651,What causes headaches?,A_915,2018-04-01,4900000,149000,https://ted.com/talks/dan_kwartler_what_causes_headaches
3652,What if we digitally empowered community health workers?,A_3439,2018-04-01,6100,185,https://ted.com/talks/raj_panjabi_what_if_we_digitally_empowered_community_health_workers
3653,What if we eliminated one of the world's oldest diseases?,A_661,2018-04-01,1400000,43000,https://ted.com/talks/caroline_harper_what_if_we_eliminated_one_of_the_world_s_oldest_diseases
3654,What if we ended the injustice of bail?,A_3594,2018-04-01,2600000,79000,https://ted.com/talks/robin_steinberg_what_if_we_ended_the_injustice_of_bail
